persona_id,avg_compound,std_compound,n
89a6d120-ffa5-4a91-ad32-760291818df8,-0.134916,0.5563373995946661,50
ee4c8ccd-aec3-4f7f-b354-acf2a44fe64e,-0.13467,0.6688486620716992,50
e2d5b589-8e1d-4eef-93d4-183f1ac0969f,-0.13445000000000001,0.6794943817250575,50
f98cc91a-af99-4d1a-8d10-a1a0c727bdd5,-0.13425800000000002,0.6892341029056551,50
3c15e883-891c-48db-9181-52752f98b3d5,-0.13399,0.6382080903848314,50
9f7eed5c-ac7a-40b4-a9db-3dad9e5e9033,-0.13398125,0.6872980215976336,48
1ff06fe5-e148-4b8c-ba9d-d0e8c0e25dc2,-0.13368,0.6833067751600242,50
a21a6658-d80a-461d-bbf6-53628625cfbc,-0.133608,0.6898417292127704,50
93139849-6f02-4aa6-9f29-d522432e0ae0,-0.13306458333333335,0.6838040777913496,48
3f7ed3ce-11e3-4c77-9465-8265799b3c4c,-0.132614,0.6399892371575877,50
c7f992ee-b20c-4ec3-8c4e-98d1898d7057,-0.13234791666666665,0.6561121852016127,48
01a3df3c-7237-4a34-bddc-eec194201086,-0.132242,0.6914673203693544,50
4c3db201-e596-4498-92a0-272ce4b9fc96,-0.131934,0.6713788509280504,50
4a006106-b003-4b4c-a971-4bd6b4dd84aa,-0.131696,0.6132275207690628,50
1e53e95a-9555-4253-933b-72f7b296c9dd,-0.131574,0.5927891836470869,50
fbf8f44e-eeea-447a-8eb3-ac068c6a2cf2,-0.13116938775510206,0.647962271022293,49
c525ac16-4c63-438f-8175-fc776f845d73,-0.13088999999999998,0.7006963735150503,50
7f48e762-5530-4d42-815b-58bc363bec05,-0.130824,0.631198035989288,50
ebfdec3d-f2dd-4d41-9684-60695e84581a,-0.13045102040816325,0.6507001060148115,49
7297ecd9-81e1-498a-9c0b-7e337ac8b514,-0.13028800000000001,0.6951348366162864,50
f3fc54a4-18bd-411c-a569-31273c3645eb,-0.129892,0.6790456784370853,50
f1cfab75-0fa6-46ea-897f-1f3ab60e59d6,-0.129654,0.6151214684125735,50
bce50811-a3f3-4696-ad55-78ebb09b4d32,-0.1294857142857143,0.719912821111001,49
aa37c462-d771-411e-a4b4-6d66621ad4b7,-0.12849,0.6488321773677344,50
a1ebc9ee-13d4-467d-8670-f98a4870b1b4,-0.128468,0.7045329949661112,50
424995f8-ef35-4ca4-8450-aea9e08d9480,-0.12817800000000001,0.7134822913838629,50
264c4b60-d4d2-49bb-8909-a09a608da9dc,-0.128104,0.7253322408217562,50
f8bee70f-5c7d-480f-bb69-6b38aa5c4201,-0.128054,0.6643535935242403,50
a7065560-0dd0-4a0d-8144-fb7140c5592d,-0.12803541666666665,0.5760424361915012,48
2670890e-2c1f-4a84-aafd-54d403468dc9,-0.12798367346938777,0.6719562604648396,49
7b10cbdd-8b8e-4189-bd55-bb628197c627,-0.127584,0.6476330755567554,50
da16e573-cd33-41cd-8bc7-24905bc4d7a3,-0.127538,0.7375008205848081,50
b0e6819d-e938-42be-a3ae-9cf62e8b9354,-0.127374,0.6720801330411214,50
9f0ff784-254f-4a03-b9f8-709e0e9e3261,-0.1272,0.6197107679541862,50
7a260c86-8a6a-4b42-bb69-e7dc6a0f3572,-0.12702040816326532,0.7340402852760626,49
d6346e3c-bb08-48c1-91db-1ce6d8ae99f3,-0.126842,0.6785879631338917,50
5b6b6e15-97b5-4b30-914f-3fc777514fea,-0.126438,0.7189879425885772,50
822063ad-02d6-41d9-8aef-b30a60b4f51d,-0.12577,0.6829629658737743,50
3976ed34-247a-4144-9d38-926ca37ecfc5,-0.125664,0.6847698891792268,50
d5af9c1c-03f1-4338-8faf-deff6604e1ba,-0.125648,0.6478811295732751,50
af86c556-fa6e-4b26-9bbd-3bf463947621,-0.1254,0.6587334173260384,50
d5d8f5bf-66e1-4a86-b354-38f1d0a74ac7,-0.12523,0.6066791137337895,50
655d9d7e-2204-4baa-bcdb-7ab31561f6c6,-0.12505,0.6150074000716228,50
