image_id,dimension,modality,within_mean,cross_mean,n_matched_pairs
1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,gender,caption,0.8539696079925473,0.8328974767840757,12
1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,gender,justification,0.6493324627400165,0.6377207820056842,12
1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,gender,perception,0.4302205755318,0.41674395502645495,12
1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,economic_status,caption,0.8539696079925473,0.8171376482799958,12
1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,economic_status,justification,0.6493324627400165,0.5304169332751741,12
1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,economic_status,perception,0.43022057553180004,0.3327345238095238,12
1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,political_spectrum,caption,0.8539696079925473,0.6637153082053792,12
1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,political_spectrum,justification,0.6493324627400164,0.4855401323425225,12
1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,political_spectrum,perception,0.43022057553180004,0.37381494708994706,12
1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,personality,caption,0.8539696079925472,0.8318357633265713,24
1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,personality,justification,0.6493324627400164,0.6033655009526703,24
1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,personality,perception,0.4302205755318,0.40851202380952384,24
1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,gender,caption,0.8861189066532931,0.8765509813056512,12
1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,gender,justification,0.6395221590615379,0.6285412031037371,12
1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,gender,perception,0.7161065759637188,0.7036777777777777,12
1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,economic_status,caption,0.886118906653293,0.864714787063949,12
1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,economic_status,justification,0.6395221590615376,0.5414887291334284,12
1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,economic_status,perception,0.7161065759637188,0.7072377777777777,12
1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,political_spectrum,caption,0.8861189066532931,0.8781592769814855,12
1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,political_spectrum,justification,0.6395221590615378,0.5759081723973262,12
1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,political_spectrum,perception,0.7161065759637188,0.6896322222222223,12
1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,personality,caption,0.886118906653293,0.873247885161298,24
1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,personality,justification,0.6395221590615378,0.6117067992256796,24
1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,personality,perception,0.7161065759637188,0.6906672222222223,24
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,gender,caption,0.765610136549404,0.7585438353418873,12
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,gender,justification,0.5238286692445224,0.5109241560178622,12
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,gender,perception,0.25137018478026135,0.23633045860521074,12
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,economic_status,caption,0.7656101365494039,0.7481141184376723,12
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,economic_status,justification,0.5238286692445223,0.3771598581161526,12
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,economic_status,perception,0.25137018478026135,0.19519367346938776,12
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,political_spectrum,caption,0.7656101365494039,0.7557470525342644,12
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,political_spectrum,justification,0.5238286692445224,0.4662639151847134,12
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,political_spectrum,perception,0.2513701847802613,0.2157339739229025,12
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,personality,caption,0.7656101365494039,0.7567762534853948,24
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,personality,justification,0.5238286692445224,0.4920371265527408,24
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,personality,perception,0.25137018478026135,0.2160746315192744,24
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,gender,caption,0.9571178700722722,0.95460295984671,12
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,gender,justification,0.6558446263668384,0.6422018091694959,12
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,gender,perception,0.6552216958211857,0.6344373148148148,12
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,economic_status,caption,0.9571178700722721,0.9488726517694831,12
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,economic_status,justification,0.6558446263668385,0.5556821413763937,12
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,economic_status,perception,0.6552216958211855,0.6318360714285715,12
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,political_spectrum,caption,0.9571178700722722,0.9539666991476667,12
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,political_spectrum,justification,0.6558446263668384,0.5598238019550917,12
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,political_spectrum,perception,0.6552216958211856,0.6315396428571428,12
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,personality,caption,0.9571178700722722,0.9524926485777675,24
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,personality,justification,0.6558446263668384,0.6066028730924541,24
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,personality,perception,0.6552216958211856,0.6304011111111111,24
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,gender,caption,0.9672501713985566,0.9661907264658193,12
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,gender,justification,0.6672239924622395,0.6581921502687944,12
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,gender,perception,0.46863145178706406,0.4501247089947091,12
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,economic_status,caption,0.9672501713985566,0.9633573805673942,12
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,economic_status,justification,0.6672239924622395,0.5908232872273825,12
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,economic_status,perception,0.468631451787064,0.42112404761904765,12
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,political_spectrum,caption,0.9672501713985566,0.9659782098435082,12
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,political_spectrum,justification,0.6672239924622395,0.610679481233937,12
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,political_spectrum,perception,0.468631451787064,0.4164498148148148,12
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,personality,caption,0.9672501713985567,0.9658484862720988,24
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,personality,justification,0.6672239924622397,0.634056760508826,24
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,personality,perception,0.468631451787064,0.44386330026455023,24
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,gender,caption,0.9140007325022649,0.9114889766968957,12
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,gender,justification,0.6909573644030088,0.6818119475377769,12
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,gender,perception,0.8416468253968254,0.8364605555555557,12
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,economic_status,caption,0.9140007325022651,0.9109319761242575,12
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,economic_status,justification,0.6909573644030088,0.6421513078368976,12
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,economic_status,perception,0.8416468253968253,0.823173888888889,12
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,political_spectrum,caption,0.9140007325022651,0.906637485717822,12
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,political_spectrum,justification,0.6909573644030088,0.634025910985611,12
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,political_spectrum,perception,0.8416468253968254,0.7891038888888889,12
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,personality,caption,0.9140007325022649,0.910232153433364,24
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,personality,justification,0.690957364403009,0.6551200738980696,24
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,personality,perception,0.8416468253968254,0.8292472222222221,24
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,gender,caption,0.9348609924488603,0.9317003339008046,12
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,gender,justification,0.6796889173396866,0.6721393347947285,12
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,gender,perception,0.3474835600907029,0.3076383333333333,12
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,economic_status,caption,0.9348609924488605,0.9313912866388837,12
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,economic_status,justification,0.6796889173396866,0.640748799901906,12
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,economic_status,perception,0.3474835600907029,0.2946866666666667,12
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,political_spectrum,caption,0.9348609924488601,0.9297116122383366,12
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,political_spectrum,justification,0.6796889173396865,0.6053847141913239,12
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,political_spectrum,perception,0.34748356009070297,0.29183777777777775,12
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,personality,caption,0.9348609924488603,0.9297779193784601,24
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,personality,justification,0.6796889173396865,0.654988339322596,24
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,personality,perception,0.34748356009070297,0.2961444444444445,24
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,gender,caption,0.9040953691433037,0.9013885144876924,12
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,gender,justification,0.6559174654417044,0.6504281028485052,12
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,gender,perception,0.3973390022675736,0.3853711111111111,12
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,economic_status,caption,0.9040953691433037,0.8988569422106808,12
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,economic_status,justification,0.6559174654417044,0.6218244026828231,12
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,economic_status,perception,0.39733900226757374,0.33119444444444446,12
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,political_spectrum,caption,0.9040953691433037,0.8923171476964561,12
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,political_spectrum,justification,0.6559174654417044,0.5509695709103949,12
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,political_spectrum,perception,0.39733900226757374,0.36294888888888893,12
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,personality,caption,0.9040953691433037,0.9014348968570619,24
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,personality,justification,0.6559174654417044,0.629637213401577,24
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,personality,perception,0.3973390022675736,0.36962055555555545,24
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,gender,caption,0.9274417518613961,0.9101820491847731,12
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,gender,justification,0.7034057685255921,0.6939373198064999,12
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,gender,perception,0.33882517074290036,0.3155535474030882,12
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,economic_status,caption,0.9274417518613961,0.897098284365696,12
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,economic_status,justification,0.7034057685255921,0.6319666256906634,12
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,economic_status,perception,0.33882517074290036,0.3023630053449951,12
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,political_spectrum,caption,0.9274417518613961,0.9218081354592345,12
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,political_spectrum,justification,0.7034057685255922,0.613638133851451,12
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,political_spectrum,perception,0.33882517074290036,0.2907851230968578,12
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,personality,caption,0.9274417518613959,0.9210086691564404,24
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,personality,justification,0.7034057685255921,0.6427656672157732,24
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,personality,perception,0.33882517074290036,0.2940194800777454,24
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,gender,caption,0.8373646303086203,0.8330301882752073,12
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,gender,justification,0.5732845420817996,0.5626658339049144,12
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,gender,perception,0.46485969387755094,0.4518943253968253,12
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,economic_status,caption,0.8373646303086201,0.7733314889755913,12
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,economic_status,justification,0.5732845420817997,0.5061935593229422,12
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,economic_status,perception,0.46485969387755105,0.4029565079365079,12
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,political_spectrum,caption,0.8373646303086203,0.7964448880349462,12
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,political_spectrum,justification,0.5732845420817997,0.5319246470912853,12
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,political_spectrum,perception,0.46485969387755094,0.4234232539682539,12
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,personality,caption,0.8373646303086204,0.8139833855800527,24
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,personality,justification,0.5732845420817997,0.5451768912837914,24
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,personality,perception,0.46485969387755105,0.44611966269841274,24
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,gender,caption,0.811735017999888,0.7964971113330502,12
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,gender,justification,0.6261400419071355,0.6172503112338715,12
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,gender,perception,0.5216487319134003,0.5131187641723356,12
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,economic_status,caption,0.8117350179998882,0.6716932806359166,12
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,economic_status,justification,0.6261400419071355,0.5147204982708178,12
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,economic_status,perception,0.5216487319134003,0.45095270975056695,12
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,political_spectrum,caption,0.8117350179998883,0.795432722423822,12
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,political_spectrum,justification,0.6261400419071355,0.5509681063932591,12
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,political_spectrum,perception,0.5216487319134003,0.4919118367346939,12
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,personality,caption,0.8117350179998882,0.7860992914778532,24
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,personality,justification,0.6261400419071353,0.5791055148297323,24
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,personality,perception,0.5216487319134003,0.5050217176870748,24
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,gender,caption,0.8661451766497713,0.8626578156692538,12
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,gender,justification,0.6311908187860799,0.6247519369926599,12
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,gender,perception,0.43775601311953355,0.42237410430839,12
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,economic_status,caption,0.8661451766497713,0.8473590764708178,12
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,economic_status,justification,0.6311908187860797,0.5362678036103883,12
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,economic_status,perception,0.43775601311953355,0.3629769274376417,12
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,political_spectrum,caption,0.8661451766497712,0.8460523541774106,12
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,political_spectrum,justification,0.6311908187860797,0.5107913153035121,12
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,political_spectrum,perception,0.43775601311953344,0.3762966950113378,12
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,personality,caption,0.8661451766497712,0.856687099805669,24
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,personality,justification,0.6311908187860799,0.5844450784740339,24
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,personality,perception,0.4377560131195335,0.41748255668934237,24
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,gender,caption,0.9080030529224462,0.9003652970179582,12
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,gender,justification,0.6180462649767352,0.610419413351993,12
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,gender,perception,0.2726498589515171,0.2636994217687075,12
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,economic_status,caption,0.9080030529224463,0.8985783397183787,12
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,economic_status,justification,0.6180462649767352,0.5712990928103887,12
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,economic_status,perception,0.2726498589515171,0.23946975056689337,12
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,political_spectrum,caption,0.9080030529224462,0.8976730286110485,12
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,political_spectrum,justification,0.6180462649767352,0.5177574758818132,12
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,political_spectrum,perception,0.27264985895151705,0.23247066893424037,12
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,personality,caption,0.9080030529224462,0.9005329207364959,24
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,personality,justification,0.6180462649767352,0.5699739194706673,24
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,personality,perception,0.2726498589515171,0.24541502267573692,24
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,gender,caption,0.8840620920195962,0.8773429894068285,12
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,gender,justification,0.6422994218369842,0.6291924857185148,12
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,gender,perception,0.39744630709426626,0.3792744973544973,12
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,economic_status,caption,0.8840620920195962,0.8638022437427448,12
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,economic_status,justification,0.6422994218369843,0.5138234418783677,12
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,economic_status,perception,0.39744630709426626,0.3508664814814815,12
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,political_spectrum,caption,0.8840620920195962,0.8463837695506188,12
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,political_spectrum,justification,0.6422994218369842,0.5518119641040928,12
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,political_spectrum,perception,0.3974463070942662,0.35533119047619044,12
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,personality,caption,0.8840620920195962,0.8705835338484448,24
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,personality,justification,0.6422994218369843,0.5830560514268739,24
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,personality,perception,0.39744630709426626,0.3449201388888889,24
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,gender,caption,0.9721870801484167,0.9714129439411355,12
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,gender,justification,0.6642344052315828,0.6567772519471413,12
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,gender,perception,0.46155155409284593,0.4279371494336881,12
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,economic_status,caption,0.9721870801484166,0.9660571100120411,12
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,economic_status,justification,0.664234405231583,0.5965925160340452,12
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,economic_status,perception,0.46155155409284593,0.4187073924025481,12
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,political_spectrum,caption,0.9721870801484167,0.9661883028083529,12
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,political_spectrum,justification,0.664234405231583,0.5843504717348852,12
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,political_spectrum,perception,0.46155155409284593,0.3907548042212729,12
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,personality,caption,0.9721870801484166,0.969342138951682,24
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,personality,justification,0.664234405231583,0.6156454070675531,24
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,personality,perception,0.46155155409284604,0.4064510700729233,24
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,gender,caption,0.8590980089637181,0.8419764526781485,12
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,gender,justification,0.6696118005885352,0.6542055271103644,12
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,gender,perception,0.5159331065759638,0.49742555555555557,12
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,economic_status,caption,0.8590980089637182,0.8325837903150806,12
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,economic_status,justification,0.6696118005885352,0.5125196721586721,12
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,economic_status,perception,0.5159331065759637,0.37357515873015873,12
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,political_spectrum,caption,0.8590980089637181,0.8453796386348418,12
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,political_spectrum,justification,0.6696118005885353,0.5982217416167466,12
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,political_spectrum,perception,0.5159331065759637,0.48079444444444447,12
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,personality,caption,0.8590980089637181,0.8414037555705085,24
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,personality,justification,0.6696118005885353,0.6021794605580336,24
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,personality,perception,0.5159331065759637,0.47276019841269834,24
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,gender,caption,0.8549206844694851,0.8481370458162879,12
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,gender,justification,0.584163753570398,0.5743392181474599,12
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,gender,perception,0.4771389125094481,0.45648909065667076,12
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,economic_status,caption,0.8549206844694853,0.8226736974317155,12
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,economic_status,justification,0.5841637535703982,0.4801121485699246,12
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,economic_status,perception,0.47713891250944823,0.3901968820861678,12
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,political_spectrum,caption,0.8549206844694853,0.8437710414768548,12
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,political_spectrum,justification,0.5841637535703981,0.5437296163982065,12
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,political_spectrum,perception,0.47713891250944823,0.4454711374890092,12
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,personality,caption,0.8549206844694851,0.8457383943005586,24
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,personality,justification,0.5841637535703982,0.5439531276754658,24
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,personality,perception,0.47713891250944823,0.43733785216807813,24
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,gender,caption,0.9318015257893434,0.9280381861163075,12
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,gender,justification,0.702674579205179,0.6942371348302503,12
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,gender,perception,0.324100634367626,0.31192174271194467,12
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,economic_status,caption,0.9318015257893434,0.8996000926805112,12
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,economic_status,justification,0.702674579205179,0.5951114235756136,12
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,economic_status,perception,0.324100634367626,0.24273789480077748,12
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,political_spectrum,caption,0.9318015257893433,0.920773612753802,12
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,political_spectrum,justification,0.702674579205179,0.6552497396900084,12
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,political_spectrum,perception,0.32410063436762604,0.28775540282889583,12
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,personality,caption,0.9318015257893434,0.921447260362863,24
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,personality,justification,0.702674579205179,0.6641246337723276,24
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,personality,perception,0.32410063436762604,0.28616678615008145,24
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,gender,caption,0.8785523165121374,0.869940672578673,12
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,gender,justification,0.6676381423360246,0.6627694909805794,12
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,gender,perception,0.3195396825396825,0.3135894444444444,12
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,economic_status,caption,0.8785523165121373,0.861775238322226,12
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,economic_status,justification,0.6676381423360248,0.5563679126511907,12
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,economic_status,perception,0.3195396825396825,0.30544499999999997,12
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,political_spectrum,caption,0.8785523165121373,0.8645808707199657,12
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,political_spectrum,justification,0.6676381423360246,0.5976979155168974,12
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,political_spectrum,perception,0.31953968253968257,0.2595927777777778,12
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,personality,caption,0.8785523165121373,0.8688135419743587,24
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,personality,justification,0.6676381423360246,0.641038358204535,24
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,personality,perception,0.3195396825396825,0.3033075,24
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,gender,caption,0.844705205362355,0.8375580546298692,12
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,gender,justification,0.5937134925159696,0.5850979410857478,12
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,gender,perception,0.433355084828118,0.41725613175648507,12
