row_persona,F/High/Cons/Anal,F/High/Cons/Empa,F/High/Cons/Prag,F/High/Prog/Anal,F/High/Prog/Empa,F/High/Prog/Prag,F/Low /Cons/Anal,F/Low /Cons/Empa,F/Low /Cons/Prag,F/Low /Prog/Anal,F/Low /Prog/Empa,F/Low /Prog/Prag,M/High/Cons/Anal,M/High/Cons/Empa,M/High/Cons/Prag,M/High/Prog/Anal,M/High/Prog/Empa,M/High/Prog/Prag,M/Low /Cons/Anal,M/Low /Cons/Empa,M/Low /Cons/Prag,M/Low /Prog/Anal,M/Low /Prog/Empa,M/Low /Prog/Prag
M/High/Cons/Prag,0.62979578971862793,0.59582811594009399,0.78345406055450439,0.5680193305015564,0.54235893487930298,0.61687654256820679,0.63883185386657715,0.53561204671859741,0.57265204191207886,0.59187066555023193,0.53355860710144043,0.5765073299407959,0.62513113021850586,0.62426543235778809,0.8386394226551056,0.56797796487808228,0.55833989381790161,0.62958896160125732,0.643829345703125,0.55996078252792358,0.56642496585845947,0.60414528846740723,0.53722852468490601,0.57615387439727783
M/High/Prog/Anal,0.69173532724380493,0.60717642307281494,0.57227146625518799,0.80762338638305664,0.65534734725952148,0.69135385751724243,0.53230303525924683,0.47200420498847961,0.46712836623191833,0.63733911514282227,0.53050309419631958,0.50052028894424438,0.6706078052520752,0.61216312646865845,0.56797796487808228,0.83501536488533024,0.68352377414703369,0.69366693496704102,0.52701503038406372,0.47709619998931885,0.45343750715255737,0.63677805662155151,0.53141480684280396,0.4930649995803833
M/High/Prog/Empa,0.62650424242019653,0.68580949306488037,0.56194859743118286,0.70258951187133789,0.80706644058227539,0.67978262901306152,0.52888631820678711,0.49308666586875916,0.47381183505058289,0.62564408779144287,0.57568109035491943,0.51385831832885742,0.60867440700531006,0.66144579648971558,0.55833989381790161,0.68352377414703369,0.85206893205642698,0.66311436891555786,0.52724111080169678,0.49883034825325012,0.45950412750244141,0.61399561166763306,0.56641662120819092,0.50048613548278809
M/High/Prog/Prag,0.7013556957244873,0.6461336612701416,0.63410854339599609,0.68527168035507202,0.63540619611740112,0.76649975776672363,0.55889427661895752,0.49861803650856018,0.49008333683013916,0.66665613651275635,0.55762213468551636,0.54767775535583496,0.68542021512985229,0.66793596744537354,0.62958896160125732,0.69366693496704102,0.66311436891555786,0.84009964823722838,0.55919069051742554,0.50307130813598633,0.48235133290290833,0.66845184564590454,0.55520200729370117,0.53649771213531494
M/Low /Cons/Anal,0.554970383644104,0.5534743070602417,0.63766062259674072,0.53190779685974121,0.51465481519699097,0.56025868654251099,0.77749282121658325,0.57619082927703857,0.69061148166656494,0.57324200868606567,0.53414565324783325,0.60261344909667969,0.5514104962348938,0.56784147024154663,0.643829345703125,0.52701503038406372,0.52724111080169678,0.55919069051742554,0.84527737617492671,0.63157767057418823,0.69345301389694214,0.58572274446487427,0.53653877973556519,0.61879849433898926
M/Low /Cons/Empa,0.49177893996238708,0.52287149429321289,0.56989741325378418,0.48486748337745667,0.49923717975616455,0.51151865720748901,0.63976883888244629,0.72892111539840698,0.70984405279159546,0.52307295799255371,0.60130292177200317,0.63376295566558838,0.47507297992706299,0.53437376022338867,0.55996078252792358,0.47709619998931885,0.49883034825325012,0.50307130813598633,0.63157767057418823,0.82789859056472781,0.68307554721832275,0.52272641658782959,0.61007285118103027,0.63806772232055664
M/Low /Cons/Prag,0.47973793745040894,0.48369172215461731,0.56338363885879517,0.45474797487258911,0.45421338081359863,0.48632067441940308,0.67919296026229858,0.61873441934585571,0.79257512092590332,0.50542491674423218,0.52002501487731934,0.60642606019973755,0.47266605496406555,0.4938158392906189,0.56642496585845947,0.45343750715255737,0.45950412750244141,0.48235133290290833,0.69345301389694214,0.68307554721832275,0.84089124202728271,0.51684719324111938,0.52953779697418213,0.63464605808258057
M/Low /Prog/Anal,0.63844072818756104,0.59199666976928711,0.60405683517456055,0.63551932573318481,0.61384475231170654,0.67059493064880371,0.59106385707855225,0.52060967683792114,0.52113050222396851,0.77403861284255981,0.57873320579528809,0.58055621385574341,0.6411130428314209,0.61139428615570068,0.60414528846740723,0.63677805662155151,0.61399561166763306,0.66845184564590454,0.58572274446487427,0.52272641658782959,0.51684719324111938,0.84324892997741696,0.58067929744720459,0.57051968574523926
M/Low /Prog/Empa,0.51826423406600952,0.57140600681304932,0.54924124479293823,0.54101139307022095,0.57719647884368896,0.56606537103652954,0.56349563598632812,0.61531239748001099,0.54550731182098389,0.59863096475601196,0.75683426856994629,0.63998150825500488,0.49781486392021179,0.57662028074264526,0.53722852468490601,0.53141480684280396,0.56641662120819092,0.55520200729370117,0.53653877973556519,0.61007285118103027,0.52953779697418213,0.58067929744720459,0.8072847032546997,0.61264169216156006
M/Low /Prog/Prag,0.50553297996520996,0.5308234691619873,0.57832342386245728,0.49736592173576355,0.50025671720504761,0.53979867696762085,0.62120497226715088,0.60955351591110229,0.63569384813308716,0.5719338059425354,0.58067291975021362,0.73019891977310181,0.50186610221862793,0.5451546311378479,0.57615387439727783,0.4930649995803833,0.50048613548278809,0.53649771213531494,0.61879849433898926,0.63806772232055664,0.63464605808258057,0.57051968574523926,0.61264169216156006,0.81854999780654902
