row_persona,F/High/Cons/Anal,F/High/Cons/Empa,F/High/Cons/Prag,F/High/Prog/Anal,F/High/Prog/Empa,F/High/Prog/Prag,F/Low /Cons/Anal,F/Low /Cons/Empa,F/Low /Cons/Prag,F/Low /Prog/Anal,F/Low /Prog/Empa,F/Low /Prog/Prag,M/High/Cons/Anal,M/High/Cons/Empa,M/High/Cons/Prag,M/High/Prog/Anal,M/High/Prog/Empa,M/High/Prog/Prag,M/Low /Cons/Anal,M/Low /Cons/Empa,M/Low /Cons/Prag,M/Low /Prog/Anal,M/Low /Prog/Empa,M/Low /Prog/Prag
F/Low /Prog/Empa,0.86331856250762939,0.87143343687057495,0.87202352285385132,0.86750274896621704,0.87036323547363281,0.86811172962188721,0.87535512447357178,0.88304167985916138,0.88177728652954102,0.88161522150039673,0.89120965600013735,0.88492536544799805,0.86329597234725952,0.86790549755096436,0.87097650766372681,0.86497914791107178,0.86503958702087402,0.86492133140563965,0.87821656465530396,0.88211989402770996,0.87571722269058228,0.88005918264389038,0.88473153114318848,0.87929093837738037
F/Low /Prog/Prag,0.86230325698852539,0.86543548107147217,0.86997109651565552,0.86484956741333008,0.86525017023086548,0.86442536115646362,0.87724947929382324,0.88085383176803589,0.88265615701675415,0.88562202453613281,0.88492536544799805,0.89280663251876835,0.86232894659042358,0.86360520124435425,0.8669588565826416,0.86014831066131592,0.85872924327850342,0.86182492971420288,0.87916296720504761,0.87764686346054077,0.87767845392227173,0.88581132888793945,0.88183313608169556,0.88668924570083618
M/High/Cons/Anal,0.88247942924499512,0.8782917857170105,0.87944966554641724,0.87721723318099976,0.86958277225494385,0.87403702735900879,0.86516273021697998,0.86656218767166138,0.86598831415176392,0.86856400966644287,0.86329597234725952,0.86232894659042358,0.89098949432373042,0.87403213977813721,0.88335084915161133,0.87573182582855225,0.86939889192581177,0.87187927961349487,0.8682054877281189,0.86910712718963623,0.86590361595153809,0.86651831865310669,0.86307889223098755,0.86296570301055908
M/High/Cons/Empa,0.8714529275894165,0.88081479072570801,0.87907087802886963,0.8718719482421875,0.8818819522857666,0.88298368453979492,0.86473625898361206,0.87150740623474121,0.86873209476470947,0.86398035287857056,0.86790549755096436,0.86360520124435425,0.87403213977813721,0.89625641703605652,0.8764081597328186,0.87517321109771729,0.87783104181289673,0.88105654716491699,0.86693954467773438,0.87586867809295654,0.86700057983398438,0.86557912826538086,0.86934709548950195,0.86281043291091919
M/High/Cons/Prag,0.87861043214797974,0.88138550519943237,0.88395547866821289,0.87614959478378296,0.8673444390296936,0.87484067678451538,0.8687700629234314,0.87337374687194824,0.87197905778884888,0.86952811479568481,0.87097650766372681,0.8669588565826416,0.88335084915161133,0.8764081597328186,0.89298321127891545,0.87448287010192871,0.8676753044128418,0.87208998203277588,0.87286436557769775,0.87700957059860229,0.87060385942459106,0.86884206533432007,0.8681873083114624,0.86641430854797363
M/High/Prog/Anal,0.86940199136734009,0.87069010734558105,0.86945724487304688,0.88324445486068726,0.8791344165802002,0.88243621587753296,0.85458546876907349,0.8589789867401123,0.85654503107070923,0.86649614572525024,0.86497914791107178,0.86014831066131592,0.87573182582855225,0.87517321109771729,0.87448287010192871,0.88847302675247197,0.87928354740142822,0.88196909427642822,0.85914909839630127,0.86241263151168823,0.85662442445755005,0.866066575050354,0.86802160739898682,0.86178159713745117
M/High/Prog/Empa,0.86316597461700439,0.86999017000198364,0.86721712350845337,0.87212347984313965,0.88240820169448853,0.88400185108184814,0.8531072735786438,0.85902482271194458,0.85785692930221558,0.86370283365249634,0.86503958702087402,0.85872924327850342,0.86939889192581177,0.87783104181289673,0.8676753044128418,0.87928354740142822,0.89329035282135005,0.88734906911849976,0.85641705989837646,0.86286157369613647,0.85539418458938599,0.86202311515808105,0.86822783946990967,0.85951852798461914
M/High/Prog/Prag,0.86682355403900146,0.87099653482437134,0.87249165773391724,0.87498003244400024,0.88257867097854614,0.88812333345413208,0.85535448789596558,0.86149841547012329,0.85975974798202515,0.8661077618598938,0.86492133140563965,0.86182492971420288,0.87187927961349487,0.88105654716491699,0.87208998203277588,0.88196909427642822,0.88734906911849976,0.89497847080230708,0.85865980386734009,0.86407464742660522,0.8588716983795166,0.86419332027435303,0.86955231428146362,0.86244529485702515
M/Low /Cons/Anal,0.86886268854141235,0.87180930376052856,0.87269842624664307,0.86222958564758301,0.86152559518814087,0.86140733957290649,0.88556623458862305,0.88305145502090454,0.88931876420974731,0.87859475612640381,0.87821656465530396,0.87916296720504761,0.8682054877281189,0.86693954467773438,0.87286436557769775,0.85914909839630127,0.85641705989837646,0.85865980386734009,0.89479805111885069,0.88747423887252808,0.8879244327545166,0.8821864128112793,0.8733673095703125,0.87892425060272217
M/Low /Cons/Empa,0.868793785572052,0.87970161437988281,0.8772284984588623,0.86372262239456177,0.86840194463729858,0.86721199750900269,0.88252198696136475,0.89045435190200806,0.88838255405426025,0.87517279386520386,0.88211989402770996,0.87764686346054077,0.86910712718963623,0.87586867809295654,0.87700957059860229,0.86241263151168823,0.86286157369613647,0.86407464742660522,0.88747423887252808,0.8976524066925049,0.88531213998794556,0.87873721122741699,0.87753540277481079,0.87774312496185303
M/Low /Cons/Prag,0.86764085292816162,0.86956703662872314,0.87121635675430298,0.85937047004699707,0.86100959777832031,0.86061233282089233,0.88216173648834229,0.88250595331192017,0.88965052366256714,0.87454253435134888,0.87571722269058228,0.87767845392227173,0.86590361595153809,0.86700057983398438,0.87060385942459106,0.85662442445755005,0.85539418458938599,0.8588716983795166,0.8879244327545166,0.88531213998794556,0.89248281955718989,0.8770642876625061,0.87174081802368164,0.87692892551422119
M/Low /Prog/Anal,0.86329835653305054,0.86695653200149536,0.86815202236175537,0.86845666170120239,0.86756575107574463,0.86771309375762939,0.87542307376861572,0.87624436616897583,0.87849694490432739,0.88719069957733154,0.88005918264389038,0.88581132888793945,0.86651831865310669,0.86557912826538086,0.86884206533432007,0.866066575050354,0.86202311515808105,0.86419332027435303,0.8821864128112793,0.87873721122741699,0.8770642876625061,0.89584969043731688,0.88142168521881104,0.887032151222229
M/Low /Prog/Empa,0.86044085025787354,0.86720776557922363,0.86857336759567261,0.86706262826919556,0.87492454051971436,0.87120974063873291,0.86917096376419067,0.87690412998199463,0.87507295608520508,0.87883466482162476,0.88473153114318848,0.88183313608169556,0.86307889223098755,0.86934709548950195,0.8681873083114624,0.86802160739898682,0.86822783946990967,0.86955231428146362,0.8733673095703125,0.87753540277481079,0.87174081802368164,0.88142168521881104,0.88953107476234439,0.8809359073638916
M/Low /Prog/Prag,0.86104822158813477,0.86390769481658936,0.86683154106140137,0.86539244651794434,0.86444580554962158,0.86362236738204956,0.87409079074859619,0.87564772367477417,0.87930947542190552,0.88392305374145508,0.87929093837738037,0.88668924570083618,0.86296570301055908,0.86281043291091919,0.86641430854797363,0.86178159713745117,0.85951852798461914,0.86244529485702515,0.87892425060272217,0.87774312496185303,0.87692892551422119,0.887032151222229,0.8809359073638916,0.89238836526870724
