row_persona,F/High/Cons/Anal,F/High/Cons/Empa,F/High/Cons/Prag,F/High/Prog/Anal,F/High/Prog/Empa,F/High/Prog/Prag,F/Low /Cons/Anal,F/Low /Cons/Empa,F/Low /Cons/Prag,F/Low /Prog/Anal,F/Low /Prog/Empa,F/Low /Prog/Prag,M/High/Cons/Anal,M/High/Cons/Empa,M/High/Cons/Prag,M/High/Prog/Anal,M/High/Prog/Empa,M/High/Prog/Prag,M/Low /Cons/Anal,M/Low /Cons/Empa,M/Low /Cons/Prag,M/Low /Prog/Anal,M/Low /Prog/Empa,M/Low /Prog/Prag
F/Low /Prog/Empa,0.62601126984126976,0.60310009206349202,0.61565841587301595,0.66207664761904761,0.65218992380952368,0.64778490158730162,0.59679980634920637,0.70384286984126976,0.56221106031746038,0.71955783492063474,0.84704339488176217,0.71074332380952387,0.62559514816974404,0.62050339365079366,0.59183224444444449,0.65357253650793656,0.63458391111111123,0.63738693650793654,0.57948695238095238,0.68523046031746015,0.55862925396825391,0.70420497142857164,0.80281428253968246,0.67157303492063491
F/Low /Prog/Prag,0.62344192380952368,0.5692517301587301,0.65383886984126971,0.59799872380952379,0.56285660000000004,0.61390311746031745,0.69388221269841255,0.7134637936507936,0.68128491746031739,0.76439696507936505,0.71074332380952399,0.86470356333009391,0.65059229342403624,0.58761419999999998,0.64553214285714278,0.5989170063492063,0.54890096825396828,0.60886203492063484,0.67870074603174602,0.72475132698412703,0.67276962857142864,0.74654471111111109,0.72137387301587297,0.78332709206349205
M/High/Cons/Anal,0.81898290573372212,0.67081647567217362,0.77138867249757059,0.72636751836734703,0.6344882830579851,0.72570590249433109,0.67732647981859406,0.65650550255911899,0.61343096864269508,0.65771136533851648,0.62559514816974404,0.65059229342403624,0.87790515063168129,0.7222645986394558,0.79489284897959178,0.73232830566893414,0.64882274298671827,0.75212523265306119,0.67115785681891804,0.67769505843861355,0.63027686588921283,0.69307254739229018,0.63517481561386469,0.65068184580498867
M/High/Cons/Empa,0.72724953333333342,0.7896843238095238,0.69625939365079359,0.71920452063492069,0.70587895238095244,0.7374852031746032,0.60484518095238105,0.64624023809523801,0.56032986984126976,0.60002128888888895,0.62050339365079366,0.58761419999999998,0.7222645986394558,0.87026794946550023,0.68405345396825401,0.70428491428571438,0.74014308571428566,0.73442169523809508,0.5889830539682539,0.62890526666666668,0.55307175555555554,0.60571142857142857,0.62107052380952377,0.58115476825396828
M/High/Cons/Prag,0.79421854920634927,0.65007305396825388,0.8336494095238095,0.64621732380952379,0.56608688571428578,0.67448971111111122,0.68445554285714283,0.64154357777777793,0.60605369841269841,0.62329750793650784,0.59183224444444438,0.64553214285714289,0.79489284897959178,0.68405345396825401,0.89440977648202136,0.65068531746031733,0.58531919365079366,0.70559650793650786,0.65653272063492052,0.67004517142857134,0.63540043174603178,0.65733225079365087,0.5922088888888889,0.65399423492063491
M/High/Prog/Anal,0.7115803365079364,0.67198810793650776,0.65279332380952382,0.84790546666666666,0.71688897777777771,0.77462094603174592,0.59090556190476196,0.61911134920634925,0.55018512698412692,0.6787059492063493,0.65357253650793656,0.59891700634920619,0.73232830566893414,0.70428491428571438,0.65068531746031755,0.87501395529640436,0.73794386666666667,0.77085358730158715,0.57756662539682546,0.6103372380952381,0.53834895555555551,0.66442619999999986,0.65761696507936518,0.60236218412698417
M/High/Prog/Empa,0.63985800952380945,0.73691391428571418,0.60250680952380942,0.75455900634920636,0.83169883174603176,0.72104536825396837,0.53775534920634926,0.58430773650793655,0.50937686984126973,0.60456121904761906,0.63458391111111123,0.54890096825396828,0.64882274298671827,0.74014308571428566,0.58531919365079366,0.73794386666666667,0.8804436540330417,0.70841816825396808,0.53097912063492059,0.56283925396825396,0.4968246126984126,0.60703039047619045,0.64577749206349211,0.55627881587301586
M/High/Prog/Prag,0.74626402539682546,0.69464608571428554,0.70065936190476197,0.78350680317460319,0.69499701587301577,0.81866961269841287,0.59381718730158728,0.60675317142857144,0.54522682539682532,0.64277639365079364,0.63738693650793654,0.60886203492063484,0.75212523265306119,0.73442169523809508,0.70559650793650808,0.77085358730158715,0.70841816825396808,0.88519470035633308,0.57479926349206356,0.60007054920634917,0.53880501269841263,0.64776925714285705,0.6327594571428572,0.60947021269841273
M/Low /Cons/Anal,0.63603196825396824,0.57542388888888885,0.63852679365079357,0.57800248253968256,0.53085062539682537,0.5804089396825397,0.81894677460317467,0.65412759365079365,0.72512818412698399,0.63879921587301591,0.57948695238095238,0.67870074603174602,0.67115785681891804,0.5889830539682539,0.65653272063492052,0.57756662539682546,0.53097912063492059,0.57479926349206356,0.8794257531584061,0.72883243174603185,0.77618887619047616,0.67925637777777781,0.59465545714285706,0.70763530476190484
M/Low /Cons/Empa,0.65580859047619044,0.60376630793650787,0.6715017968253969,0.60081613015873014,0.56640247936507937,0.60995864126984123,0.73881539682539699,0.78861773333333351,0.70221230476190466,0.66032525079365068,0.68523046031746015,0.72475132698412703,0.67769505843861355,0.62890526666666668,0.67004517142857134,0.6103372380952381,0.56283925396825396,0.60007054920634917,0.72883243174603163,0.8904299773242631,0.70627876190476191,0.67649847301587296,0.68280016507936525,0.7322475841269841
M/Low /Cons/Prag,0.60384187619047625,0.5535540253968253,0.61840299365079365,0.53408078412698412,0.49579311111111113,0.53909029206349202,0.78640462857142845,0.64067754603174587,0.79890474603174599,0.60984550476190469,0.55862925396825391,0.67276962857142875,0.63027686588921283,0.55307175555555554,0.63540043174603178,0.53834895555555551,0.4968246126984126,0.53880501269841263,0.77618887619047616,0.70627876190476191,0.86559043083900222,0.62940140952380963,0.57420492698412706,0.7083076698412698
M/Low /Prog/Anal,0.66454278412698431,0.57958772380952384,0.65447458095238109,0.66863602539682532,0.62226449841269849,0.64730116190476183,0.66555609206349198,0.6535546888888889,0.60400706984126984,0.81788133333333335,0.70420497142857164,0.74654471111111109,0.69307254739229018,0.60571142857142857,0.65733225079365087,0.66442619999999986,0.60703039047619045,0.64776925714285705,0.67925637777777781,0.67649847301587296,0.62940140952380963,0.87611611920958854,0.73387258095238084,0.75616965079365084
M/Low /Prog/Empa,0.62446759365079363,0.60040822539682548,0.60702235873015875,0.66306867301587302,0.65983393650793654,0.6362884412698413,0.59461583492063486,0.70623066031746018,0.56678191746031747,0.747886292063492,0.80281428253968246,0.72137387301587297,0.63517481561386469,0.62107052380952377,0.5922088888888889,0.65761696507936518,0.64577749206349211,0.6327594571428572,0.59465545714285717,0.68280016507936525,0.57420492698412706,0.73387258095238095,0.85101868480725618,0.69544622857142857
M/Low /Prog/Prag,0.62803466031746036,0.56170171428571436,0.65243793015873008,0.59968838412698422,0.55309752063492068,0.60479668571428569,0.70522274920634931,0.66821681904761898,0.68075390793650781,0.7354541650793649,0.67157303492063491,0.78332709206349205,0.65068184580498867,0.58115476825396828,0.65399423492063491,0.60236218412698417,0.55627881587301586,0.60947021269841273,0.70763530476190484,0.73224758412698387,0.7083076698412698,0.75616965079365084,0.69544622857142857,0.86727275672173632
