row_persona,F/High/Cons/Anal,F/High/Cons/Empa,F/High/Cons/Prag,F/High/Prog/Anal,F/High/Prog/Empa,F/High/Prog/Prag,F/Low /Cons/Anal,F/Low /Cons/Empa,F/Low /Cons/Prag,F/Low /Prog/Anal,F/Low /Prog/Empa,F/Low /Prog/Prag,M/High/Cons/Anal,M/High/Cons/Empa,M/High/Cons/Prag,M/High/Prog/Anal,M/High/Prog/Empa,M/High/Prog/Prag,M/Low /Cons/Anal,M/Low /Cons/Empa,M/Low /Cons/Prag,M/Low /Prog/Anal,M/Low /Prog/Empa,M/Low /Prog/Prag
F/Low /Prog/Empa,0.51715540885925293,0.56172609329223633,0.51482206583023071,0.57488358020782471,0.59087675809860229,0.57230556011199951,0.54366153478622437,0.5874972939491272,0.50629240274429321,0.64478462934494019,0.67472300767898563,0.62939310073852539,0.51347970962524414,0.55539214611053467,0.51174819469451904,0.56650376319885254,0.59273141622543335,0.56215649843215942,0.54057526588439941,0.581939697265625,0.48544001579284668,0.64078879356384277,0.6693992018699646,0.61574816703796387
F/Low /Prog/Prag,0.51501607894897461,0.53050440549850464,0.52177435159683228,0.54869246482849121,0.53850919008255005,0.55660486221313477,0.55877840518951416,0.57042527198791504,0.53491407632827759,0.63223153352737427,0.62939310073852539,0.64818464636802675,0.51394033432006836,0.53001534938812256,0.5216032862663269,0.54220426082611084,0.54578936100006104,0.5508994460105896,0.55914056301116943,0.56626760959625244,0.51879745721817017,0.62857651710510254,0.63086074590682983,0.63507145643234253
M/High/Cons/Anal,0.64567255973815918,0.59358906745910645,0.61730116605758667,0.59614753723144531,0.56053656339645386,0.5991973876953125,0.56925475597381592,0.51656538248062134,0.48762074112892151,0.52682077884674072,0.51347970962524414,0.51394033432006836,0.66004487633705144,0.60743498802185059,0.61990261077880859,0.59637892246246338,0.56781929731369019,0.60265612602233887,0.56440222263336182,0.52070051431655884,0.47740226984024048,0.52847820520401001,0.5202212929725647,0.51489251852035522
M/High/Cons/Empa,0.61423379182815552,0.65480780601501465,0.59155327081680298,0.62167716026306152,0.62518507242202759,0.62410205602645874,0.55937260389328003,0.56178158521652222,0.48957964777946472,0.53985685110092163,0.55539214611053467,0.53001534938812256,0.60743498802185059,0.66466527402400966,0.58250325918197632,0.62117290496826172,0.62785446643829346,0.62013143301010132,0.54433530569076538,0.5615195631980896,0.46824729442596436,0.54276037216186523,0.55624395608901978,0.52575433254241943
M/High/Cons/Prag,0.61411702632904053,0.57308405637741089,0.62386792898178101,0.56464040279388428,0.53476256132125854,0.5799744725227356,0.57577419281005859,0.51962804794311523,0.51113861799240112,0.5164341926574707,0.51174819469451904,0.5216032862663269,0.61990261077880859,0.58250325918197632,0.63671128213405614,0.56498056650161743,0.54431194067001343,0.58369684219360352,0.57114863395690918,0.52516859769821167,0.50237226486206055,0.51994138956069946,0.51690733432769775,0.52094495296478271
M/High/Prog/Anal,0.59737753868103027,0.60659307241439819,0.56098341941833496,0.69024133682250977,0.65195852518081665,0.67315840721130371,0.53206640481948853,0.53140133619308472,0.47058197855949402,0.56964486837387085,0.56650376319885254,0.54220426082611084,0.59637892246246338,0.62117290496826172,0.56498056650161743,0.69474150598049167,0.66201293468475342,0.67280077934265137,0.5246543288230896,0.53005534410476685,0.44946235418319702,0.57364356517791748,0.56960225105285645,0.53749161958694458
M/High/Prog/Empa,0.57117551565170288,0.62086659669876099,0.54630786180496216,0.6667783260345459,0.69102019071578979,0.65414679050445557,0.5237964391708374,0.55042201280593872,0.46766772866249084,0.5723496675491333,0.59273141622543335,0.54578936100006104,0.56781929731369019,0.62785446643829346,0.54431194067001343,0.66201293468475342,0.69961860179901125,0.64845001697540283,0.51331973075866699,0.54680043458938599,0.44417276978492737,0.57426798343658447,0.59005105495452881,0.53947681188583374
M/High/Prog/Prag,0.60143285989761353,0.60532468557357788,0.57890719175338745,0.67008376121520996,0.63618481159210205,0.67900568246841431,0.54509276151657104,0.53684878349304199,0.48823040723800659,0.56390196084976196,0.56215649843215942,0.5508994460105896,0.60265612602233887,0.62013143301010132,0.58369684219360352,0.67280077934265137,0.64845001697540283,0.68643194794654849,0.53714567422866821,0.53653353452682495,0.46761623024940491,0.5676581859588623,0.56565946340560913,0.54715847969055176
M/Low /Cons/Anal,0.56376123428344727,0.54176527261734009,0.56784147024154663,0.5273662805557251,0.50323081016540527,0.53722852468490601,0.60672664642333984,0.55299264192581177,0.55502843856811523,0.55034011602401733,0.54057526588439941,0.55914056301116943,0.56440222263336182,0.54433530569076538,0.57114863395690918,0.5246543288230896,0.51331973075866699,0.53714567422866821,0.62240404129028315,0.55912584066390991,0.55633634328842163,0.55371260643005371,0.54446256160736084,0.56222039461135864
M/Low /Cons/Empa,0.524871826171875,0.56763380765914917,0.52958768606185913,0.53374725580215454,0.54610782861709595,0.54045581817626953,0.56908655166625977,0.61739510297775269,0.54259103536605835,0.54490381479263306,0.581939697265625,0.56626760959625244,0.52070051431655884,0.5615195631980896,0.52516859769821167,0.53005534410476685,0.54680043458938599,0.53653353452682495,0.55912584066390991,0.62231675505638118,0.52030068635940552,0.54740560054779053,0.57757234573364258,0.56386649608612061
M/Low /Cons/Prag,0.47529929876327515,0.46954235434532166,0.50208890438079834,0.45162773132324219,0.43630200624465942,0.46758130192756653,0.54672372341156006,0.51799750328063965,0.58030432462692261,0.48125568032264709,0.48544001579284668,0.51879745721817017,0.47740226984024048,0.46824729442596436,0.50237226486206055,0.44946235418319702,0.44417276978492737,0.46761623024940491,0.55633634328842163,0.52030068635940552,0.59389605343341823,0.48353981971740723,0.48949170112609863,0.52027708292007446
M/Low /Prog/Anal,0.52875959873199463,0.53964650630950928,0.51675951480865479,0.58334362506866455,0.56251955032348633,0.57508379220962524,0.54738402366638184,0.54680180549621582,0.49514949321746826,0.67606687545776367,0.64078879356384277,0.62857651710510254,0.52847820520401001,0.54276037216186523,0.51994138956069946,0.57364356517791748,0.57426798343658447,0.5676581859588623,0.55371260643005371,0.54740560054779053,0.48353981971740723,0.68351151704788204,0.64806085824966431,0.62383031845092773
M/Low /Prog/Empa,0.52225208282470703,0.55931234359741211,0.51896768808364868,0.57733780145645142,0.58518391847610474,0.57461637258529663,0.54673105478286743,0.58000248670578003,0.50754237174987793,0.65011757612228394,0.6693992018699646,0.63086074590682983,0.5202212929725647,0.55624395608901978,0.51690733432769775,0.56960225105285645,0.59005105495452881,0.56565946340560913,0.54446256160736084,0.57757234573364258,0.48949170112609863,0.64806085824966431,0.67611783623695376,0.62146079540252686
M/Low /Prog/Prag,0.51347124576568604,0.52396112680435181,0.51954305171966553,0.54349684715270996,0.53086566925048828,0.55114614963531494,0.55842441320419312,0.5623164176940918,0.53372788429260254,0.62457937002182007,0.61574816703796387,0.63507145643234253,0.51489251852035522,0.52575433254241943,0.52094495296478271,0.53749161958694458,0.53947681188583374,0.54715847969055176,0.56222039461135864,0.56386649608612061,0.52027708292007446,0.62383031845092773,0.62146079540252686,0.63809302687644953
